site_id,address,station_name,postcode,latitude,longitude,gp_id,brand_name,transaction_date_time,price,fuel_name,FuelId
61401497,272 Warwick Rd,Pacific Petroleum Churchill,4305,-27.644063607517694,152.75105032638933,ChIJcVsSJdu1lmsR1zOAEcjCiqM,Pacific Petroleum,2024-10-14T20:28:35.257,1619.0,Diesel,3.0
61401497,272 Warwick Rd,Pacific Petroleum Churchill,4305,-27.644063607517694,152.75105032638933,ChIJcVsSJdu1lmsR1zOAEcjCiqM,Pacific Petroleum,2024-10-14T20:28:35.257,1889.0,Premium Unleaded 98,8.0
61401500,180 Brisbane Rd & Alexandra St,Ampol Foodary Booval,4304,-27.613521,152.792064,ChIJ4WiRje20lmsR9A5X1j40xhg,Ampol,2024-10-14T14:01:00,1979.0,Unleaded,2.0
61401500,180 Brisbane Rd & Alexandra St,Ampol Foodary Booval,4304,-27.613521,152.792064,ChIJ4WiRje20lmsR9A5X1j40xhg,Ampol,2024-10-14T14:01:00,2129.0,Premium Unleaded 95,5.0
61401500,180 Brisbane Rd & Alexandra St,Ampol Foodary Booval,4304,-27.613521,152.792064,ChIJ4WiRje20lmsR9A5X1j40xhg,Ampol,2024-10-14T14:01:00,2209.0,Premium Unleaded 98,8.0
61401500,180 Brisbane Rd & Alexandra St,Ampol Foodary Booval,4304,-27.613521,152.792064,ChIJ4WiRje20lmsR9A5X1j40xhg,Ampol,2024-10-14T14:01:00,1959.0,e10,12.0
61401500,180 Brisbane Rd & Alexandra St,Ampol Foodary Booval,4304,-27.613521,152.792064,ChIJ4WiRje20lmsR9A5X1j40xhg,Ampol,2024-10-14T22:11:00,1899.0,Premium Diesel,14.0
61401502,134 Blackstone Road,Metco Silkstone,4304,-27.621481,152.789444,ChIJk-Aolfq0lmsRGGlTvqSOyeQ,Independent,2024-10-08T08:33:23,1695.0,Unleaded,2.0
61401502,134 Blackstone Road,Metco Silkstone,4304,-27.621481,152.789444,ChIJk-Aolfq0lmsRGGlTvqSOyeQ,Independent,2024-10-08T08:33:23,1625.0,Diesel,3.0
61401502,134 Blackstone Road,Metco Silkstone,4304,-27.621481,152.789444,ChIJk-Aolfq0lmsRGGlTvqSOyeQ,Independent,2024-10-08T08:33:23,1835.0,Premium Unleaded 95,5.0
61401503,Robertson Road,BP Eastern Heights,4305,-27.628124,152.777565,ChIJi6IkSlW0lmsRO6OR5-OZ3Bo,BP,2024-10-08T07:24:41,999.0,LPG,4.0
61401503,Robertson Road,BP Eastern Heights,4305,-27.628124,152.777565,ChIJi6IkSlW0lmsRO6OR5-OZ3Bo,BP,2024-10-13T22:33:46.86,2039.0,Premium Unleaded 95,5.0
61401503,Robertson Road,BP Eastern Heights,4305,-27.628124,152.777565,ChIJi6IkSlW0lmsRO6OR5-OZ3Bo,BP,2024-10-13T22:33:46.86,2129.0,Premium Unleaded 98,8.0
61401503,Robertson Road,BP Eastern Heights,4305,-27.628124,152.777565,ChIJi6IkSlW0lmsRO6OR5-OZ3Bo,BP,2024-10-13T22:33:46.86,1899.0,e10,12.0
61401503,Robertson Road,BP Eastern Heights,4305,-27.628124,152.777565,ChIJi6IkSlW0lmsRO6OR5-OZ3Bo,BP,2024-10-08T07:24:41,1799.0,Premium Diesel,14.0
61401505,20 Saleyards Road,United Yamanto,4305,-27.6552275199991,152.74757596772153,ChIJffDWFee1lmsRq2CrKA433RA,United,2024-10-14T00:40:03.53,1699.0,Unleaded,2.0
61401505,20 Saleyards Road,United Yamanto,4305,-27.6552275199991,152.74757596772153,ChIJffDWFee1lmsRq2CrKA433RA,United,2024-10-14T00:40:03.53,1625.0,Diesel,3.0
61401505,20 Saleyards Road,United Yamanto,4305,-27.6552275199991,152.74757596772153,ChIJffDWFee1lmsRq2CrKA433RA,United,2024-10-14T00:40:03.53,1839.0,Premium Unleaded 95,5.0
61401505,20 Saleyards Road,United Yamanto,4305,-27.6552275199991,152.74757596772153,ChIJffDWFee1lmsRq2CrKA433RA,United,2024-10-14T00:40:03.53,1909.0,Premium Unleaded 98,8.0
61401505,20 Saleyards Road,United Yamanto,4305,-27.6552275199991,152.74757596772153,ChIJffDWFee1lmsRq2CrKA433RA,United,2024-10-14T00:40:03.53,1659.0,e10,12.0
61401505,20 Saleyards Road,United Yamanto,4305,-27.6552275199991,152.74757596772153,ChIJffDWFee1lmsRq2CrKA433RA,United,2024-10-14T00:40:03.53,1645.0,Premium Diesel,14.0
61401505,20 Saleyards Road,United Yamanto,4305,-27.6552275199991,152.74757596772153,ChIJffDWFee1lmsRq2CrKA433RA,United,2024-09-23T10:25:06.887,2199.0,e85,19.0
61401506,500 Warwick Rd,BP Yamanto,4305,-27.660285,152.740233,ChIJPU-yFvm1lmsRzKGr0Az-N7I,BP,2024-10-04T07:56:49,1899.0,Unleaded,2.0
61401506,500 Warwick Rd,BP Yamanto,4305,-27.660285,152.740233,ChIJPU-yFvm1lmsRzKGr0Az-N7I,BP,2024-10-04T07:56:49,2129.0,Premium Unleaded 98,8.0
61401506,500 Warwick Rd,BP Yamanto,4305,-27.660285,152.740233,ChIJPU-yFvm1lmsRzKGr0Az-N7I,BP,2024-10-04T07:56:49,1799.0,Premium Diesel,14.0
61401507,503 Warwick Road,Coles Express Yamanto,4305,-27.659911,152.739636,ChIJybEfO_m1lmsRnv5eNglSgqw,Coles Express,2024-10-14T04:20:37.803,1699.0,Unleaded,2.0
61401507,503 Warwick Road,Coles Express Yamanto,4305,-27.659911,152.739636,ChIJybEfO_m1lmsRnv5eNglSgqw,Coles Express,2024-10-14T04:20:37.803,1739.0,Diesel,3.0
61401507,503 Warwick Road,Coles Express Yamanto,4305,-27.659911,152.739636,ChIJybEfO_m1lmsRnv5eNglSgqw,Coles Express,2024-10-14T04:20:37.803,1929.0,Premium Unleaded 98,8.0
61401507,503 Warwick Road,Coles Express Yamanto,4305,-27.659911,152.739636,ChIJybEfO_m1lmsRnv5eNglSgqw,Coles Express,2024-10-14T04:20:37.803,1679.0,e10,12.0
61401508,355 Redbank Plains Rd & Argyle St,7-Eleven Redbank Plains,4301,-27.645142,152.871617,ChIJ534fjQBLkWsRpbeyTMyTKso,7 Eleven,2024-10-14T18:28:01.473,1899.0,Unleaded,2.0
61401508,355 Redbank Plains Rd & Argyle St,7-Eleven Redbank Plains,4301,-27.645142,152.871617,ChIJ534fjQBLkWsRpbeyTMyTKso,7 Eleven,2024-10-14T18:28:01.473,2029.0,Premium Unleaded 95,5.0
61401508,355 Redbank Plains Rd & Argyle St,7-Eleven Redbank Plains,4301,-27.645142,152.871617,ChIJ534fjQBLkWsRpbeyTMyTKso,7 Eleven,2024-10-14T18:28:01.473,2109.0,Premium Unleaded 98,8.0
61401508,355 Redbank Plains Rd & Argyle St,7-Eleven Redbank Plains,4301,-27.645142,152.871617,ChIJ534fjQBLkWsRpbeyTMyTKso,7 Eleven,2024-10-14T18:28:01.473,1879.0,e10,12.0
61401508,355 Redbank Plains Rd & Argyle St,7-Eleven Redbank Plains,4301,-27.645142,152.871617,ChIJ534fjQBLkWsRpbeyTMyTKso,7 Eleven,2024-10-14T18:28:01.473,1879.0,Premium Diesel,14.0
61401510,469 Kingston Road,BP Kingston,4114,-27.658641,153.116663,ChIJbYFeXFZBkWsRqAprk14lpsA,BP,2024-10-07T21:39:35,1759.0,Unleaded,2.0
61401510,469 Kingston Road,BP Kingston,4114,-27.658641,153.116663,ChIJbYFeXFZBkWsRqAprk14lpsA,BP,2024-10-07T21:39:35,1919.0,Premium Unleaded 98,8.0
61401510,469 Kingston Road,BP Kingston,4114,-27.658641,153.116663,ChIJbYFeXFZBkWsRqAprk14lpsA,BP,2024-10-07T21:39:35,1749.0,e10,12.0
61401510,469 Kingston Road,BP Kingston,4114,-27.658641,153.116663,ChIJbYFeXFZBkWsRqAprk14lpsA,BP,2024-10-07T21:39:35,1699.0,Premium Diesel,14.0
61401512,7985 Chambers Flat Rd & Tamarind St,7-Eleven Marsden,4132,-27.680781,153.114652,ChIJu9TSYjZBkWsRA5pdZdAFJm0,7 Eleven,2024-10-14T18:28:01.473,1999.0,Unleaded,2.0
61401512,7985 Chambers Flat Rd & Tamarind St,7-Eleven Marsden,4132,-27.680781,153.114652,ChIJu9TSYjZBkWsRA5pdZdAFJm0,7 Eleven,2024-10-14T18:28:01.473,2129.0,Premium Unleaded 95,5.0
61401512,7985 Chambers Flat Rd & Tamarind St,7-Eleven Marsden,4132,-27.680781,153.114652,ChIJu9TSYjZBkWsRA5pdZdAFJm0,7 Eleven,2024-10-14T18:28:01.473,2209.0,Premium Unleaded 98,8.0
61401512,7985 Chambers Flat Rd & Tamarind St,7-Eleven Marsden,4132,-27.680781,153.114652,ChIJu9TSYjZBkWsRA5pdZdAFJm0,7 Eleven,2024-10-14T18:28:01.473,1979.0,e10,12.0
61401512,7985 Chambers Flat Rd & Tamarind St,7-Eleven Marsden,4132,-27.680781,153.114652,ChIJu9TSYjZBkWsRA5pdZdAFJm0,7 Eleven,2024-10-14T18:28:01.473,1839.0,Premium Diesel,14.0
61401514,950 Kingston Rd & Allora St,Ampol Foodary Waterford,4133,-27.691469,153.134501,ChIJ8zqp8hdBkWsRx9b4Ne0lt6o,Ampol,2024-10-14T14:01:00,1719.0,Unleaded,2.0
61401514,950 Kingston Rd & Allora St,Ampol Foodary Waterford,4133,-27.691469,153.134501,ChIJ8zqp8hdBkWsRx9b4Ne0lt6o,Ampol,2024-10-14T14:01:00,1879.0,Premium Unleaded 95,5.0
61401514,950 Kingston Rd & Allora St,Ampol Foodary Waterford,4133,-27.691469,153.134501,ChIJ8zqp8hdBkWsRx9b4Ne0lt6o,Ampol,2024-10-14T14:01:00,1959.0,Premium Unleaded 98,8.0
61401514,950 Kingston Rd & Allora St,Ampol Foodary Waterford,4133,-27.691469,153.134501,ChIJ8zqp8hdBkWsRx9b4Ne0lt6o,Ampol,2024-10-14T14:01:00,1699.0,e10,12.0
61401514,950 Kingston Rd & Allora St,Ampol Foodary Waterford,4133,-27.691469,153.134501,ChIJ8zqp8hdBkWsRx9b4Ne0lt6o,Ampol,2024-10-14T22:11:00,1849.0,Premium Diesel,14.0
61401517,61-65 Bryants Road,Coles Express Loganholme,4129,-27.663492,153.177493,ChIJdcItJiJCkWsR02wmPisL4t8,Coles Express,2024-10-14T22:00:43.673,1839.0,Unleaded,2.0
61401517,61-65 Bryants Road,Coles Express Loganholme,4129,-27.663492,153.177493,ChIJdcItJiJCkWsR02wmPisL4t8,Coles Express,2024-10-14T22:00:43.673,1859.0,Diesel,3.0
61401517,61-65 Bryants Road,Coles Express Loganholme,4129,-27.663492,153.177493,ChIJdcItJiJCkWsR02wmPisL4t8,Coles Express,2024-10-14T22:00:43.673,2009.0,Premium Unleaded 95,5.0
61401517,61-65 Bryants Road,Coles Express Loganholme,4129,-27.663492,153.177493,ChIJdcItJiJCkWsR02wmPisL4t8,Coles Express,2024-10-14T22:00:43.673,2069.0,Premium Unleaded 98,8.0
61401520,21 City Road,Pacific Petroleum Beenleigh,4207,-27.708248,153.202886,ChIJjzEb39dBkWsRp_IOZlTVCQE,Pacific Petroleum,2024-10-15T00:39:00.903,1697.0,Unleaded,2.0
61401520,21 City Road,Pacific Petroleum Beenleigh,4207,-27.708248,153.202886,ChIJjzEb39dBkWsRp_IOZlTVCQE,Pacific Petroleum,2024-10-15T00:39:00.903,1907.0,Premium Unleaded 98,8.0
61401520,21 City Road,Pacific Petroleum Beenleigh,4207,-27.708248,153.202886,ChIJjzEb39dBkWsRp_IOZlTVCQE,Pacific Petroleum,2024-10-15T00:39:00.903,1677.0,e10,12.0
61401520,21 City Road,Pacific Petroleum Beenleigh,4207,-27.708248,153.202886,ChIJjzEb39dBkWsRp_IOZlTVCQE,Pacific Petroleum,2024-10-15T01:00:08.653,1697.0,Premium Diesel,14.0
61401523,1754 Gympie Rd,Ampol Foodary Carseldine,4034,-27.342121,153.010681,ChIJQ817ii39k2sRa2YSmPiqHTw,Ampol,2024-10-14T22:46:00,1689.0,Unleaded,2.0
61401523,1754 Gympie Rd,Ampol Foodary Carseldine,4034,-27.342121,153.010681,ChIJQ817ii39k2sRa2YSmPiqHTw,Ampol,2024-10-15T00:40:00,1809.0,Diesel,3.0
61401523,1754 Gympie Rd,Ampol Foodary Carseldine,4034,-27.342121,153.010681,ChIJQ817ii39k2sRa2YSmPiqHTw,Ampol,2024-10-14T22:47:00,1859.0,Premium Unleaded 95,5.0
61401523,1754 Gympie Rd,Ampol Foodary Carseldine,4034,-27.342121,153.010681,ChIJQ817ii39k2sRa2YSmPiqHTw,Ampol,2024-10-14T22:46:00,1939.0,Premium Unleaded 98,8.0
61401523,1754 Gympie Rd,Ampol Foodary Carseldine,4034,-27.342121,153.010681,ChIJQ817ii39k2sRa2YSmPiqHTw,Ampol,2024-10-14T22:47:00,1669.0,e10,12.0
61401523,1754 Gympie Rd,Ampol Foodary Carseldine,4034,-27.342121,153.010681,ChIJQ817ii39k2sRa2YSmPiqHTw,Ampol,2024-10-15T00:40:00,1839.0,Premium Diesel,14.0
61401524,Finucane Road,Ampol Foodary Alexandra Hills,4161,-27.522823,153.219644,ChIJMSsz0UNnkWsRWh0D9awDbco,Ampol,2024-10-14T22:34:00,1939.0,Unleaded,2.0
61401524,Finucane Road,Ampol Foodary Alexandra Hills,4161,-27.522823,153.219644,ChIJMSsz0UNnkWsRWh0D9awDbco,Ampol,2024-10-14T22:34:00,2089.0,Premium Unleaded 95,5.0
61401524,Finucane Road,Ampol Foodary Alexandra Hills,4161,-27.522823,153.219644,ChIJMSsz0UNnkWsRWh0D9awDbco,Ampol,2024-10-14T22:34:00,2169.0,Premium Unleaded 98,8.0
61401524,Finucane Road,Ampol Foodary Alexandra Hills,4161,-27.522823,153.219644,ChIJMSsz0UNnkWsRWh0D9awDbco,Ampol,2024-10-14T22:34:00,1919.0,e10,12.0
61401524,Finucane Road,Ampol Foodary Alexandra Hills,4161,-27.522823,153.219644,ChIJMSsz0UNnkWsRWh0D9awDbco,Ampol,2024-10-14T14:01:00,1979.0,Premium Diesel,14.0
61401530,227 Old Cleveland Rd & Wellington St,Shell Reddy Express Coorparoo,4151,-27.496996,153.055324,ChIJzS12TUlakWsR2Bi9T5MCsI4,Reddy Express,2024-10-15T03:20:37.377,1879.0,Unleaded,2.0
61401530,227 Old Cleveland Rd & Wellington St,Shell Reddy Express Coorparoo,4151,-27.496996,153.055324,ChIJzS12TUlakWsR2Bi9T5MCsI4,Reddy Express,2024-10-15T03:20:37.377,1899.0,Diesel,3.0
61401530,227 Old Cleveland Rd & Wellington St,Shell Reddy Express Coorparoo,4151,-27.496996,153.055324,ChIJzS12TUlakWsR2Bi9T5MCsI4,Reddy Express,2024-10-15T03:20:37.377,2049.0,Premium Unleaded 95,5.0
61401530,227 Old Cleveland Rd & Wellington St,Shell Reddy Express Coorparoo,4151,-27.496996,153.055324,ChIJzS12TUlakWsR2Bi9T5MCsI4,Reddy Express,2024-10-15T03:20:37.377,2109.0,Premium Unleaded 98,8.0
61401530,227 Old Cleveland Rd & Wellington St,Shell Reddy Express Coorparoo,4151,-27.496996,153.055324,ChIJzS12TUlakWsR2Bi9T5MCsI4,Reddy Express,2024-10-15T03:20:37.377,1859.0,e10,12.0
61401530,227 Old Cleveland Rd & Wellington St,Shell Reddy Express Coorparoo,4151,-27.496996,153.055324,ChIJzS12TUlakWsR2Bi9T5MCsI4,Reddy Express,2024-10-15T03:20:37.377,1989.0,Premium Diesel,14.0
61401531,96 Finucane Rd & Abelia St,Coles Express Alexandra Hills,4161,-27.521041,153.212352,ChIJTXX1_1xnkWsRNJHj7fgppFk,Coles Express,2024-10-14T21:20:38.87,1939.0,Unleaded,2.0
61401531,96 Finucane Rd & Abelia St,Coles Express Alexandra Hills,4161,-27.521041,153.212352,ChIJTXX1_1xnkWsRNJHj7fgppFk,Coles Express,2024-10-14T21:20:38.87,1899.0,Diesel,3.0
61401531,96 Finucane Rd & Abelia St,Coles Express Alexandra Hills,4161,-27.521041,153.212352,ChIJTXX1_1xnkWsRNJHj7fgppFk,Coles Express,2024-10-14T21:20:38.87,2109.0,Premium Unleaded 95,5.0
61401531,96 Finucane Rd & Abelia St,Coles Express Alexandra Hills,4161,-27.521041,153.212352,ChIJTXX1_1xnkWsRNJHj7fgppFk,Coles Express,2024-10-14T21:20:38.87,2169.0,Premium Unleaded 98,8.0
61401531,96 Finucane Rd & Abelia St,Coles Express Alexandra Hills,4161,-27.521041,153.212352,ChIJTXX1_1xnkWsRNJHj7fgppFk,Coles Express,2024-10-14T21:20:38.87,1919.0,e10,12.0
61401534,1009 Underwood Road,Coles Express Rochedale,4123,-27.595693,153.121712,ChIJixIPjGhDkWsRO1SEeo1lgEA,Coles Express,2024-10-12T03:15:43.573,1689.0,Unleaded,2.0
61401534,1009 Underwood Road,Coles Express Rochedale,4123,-27.595693,153.121712,ChIJixIPjGhDkWsRO1SEeo1lgEA,Coles Express,2024-10-12T03:15:43.573,1879.0,Diesel,3.0
61401534,1009 Underwood Road,Coles Express Rochedale,4123,-27.595693,153.121712,ChIJixIPjGhDkWsRO1SEeo1lgEA,Coles Express,2024-10-12T03:15:43.573,1919.0,Premium Unleaded 98,8.0
61401534,1009 Underwood Road,Coles Express Rochedale,4123,-27.595693,153.121712,ChIJixIPjGhDkWsRO1SEeo1lgEA,Coles Express,2024-10-12T03:15:43.573,1669.0,e10,12.0
61401535,2654 Beaudesert Rd,Coles Express Calamvale,4116,-27.632685,153.047163,ChIJFeDVHttFkWsR6Cozjn0wYVE,Coles Express,2024-10-14T08:15:42.313,1719.0,Unleaded,2.0
61401535,2654 Beaudesert Rd,Coles Express Calamvale,4116,-27.632685,153.047163,ChIJFeDVHttFkWsR6Cozjn0wYVE,Coles Express,2024-10-14T08:15:42.313,1799.0,Diesel,3.0
61401535,2654 Beaudesert Rd,Coles Express Calamvale,4116,-27.632685,153.047163,ChIJFeDVHttFkWsR6Cozjn0wYVE,Coles Express,2024-10-14T08:15:42.313,1889.0,Premium Unleaded 95,5.0
61401535,2654 Beaudesert Rd,Coles Express Calamvale,4116,-27.632685,153.047163,ChIJFeDVHttFkWsR6Cozjn0wYVE,Coles Express,2024-10-14T08:15:42.313,1949.0,Premium Unleaded 98,8.0
61401537, 1890 Sandgate Rd (Cnr Robinson Rd),Coles Express Virginia,4014,-27.369897,153.061755,ChIJafsseWLik2sRKVXU5l-E3c4,Coles Express,2024-10-14T23:15:46.79,1829.0,Unleaded,2.0
61401537, 1890 Sandgate Rd (Cnr Robinson Rd),Coles Express Virginia,4014,-27.369897,153.061755,ChIJafsseWLik2sRKVXU5l-E3c4,Coles Express,2024-10-14T23:15:46.79,1799.0,Diesel,3.0
61401537, 1890 Sandgate Rd (Cnr Robinson Rd),Coles Express Virginia,4014,-27.369897,153.061755,ChIJafsseWLik2sRKVXU5l-E3c4,Coles Express,2024-10-14T23:15:46.79,1959.0,Premium Unleaded 95,5.0
61401537, 1890 Sandgate Rd (Cnr Robinson Rd),Coles Express Virginia,4014,-27.369897,153.061755,ChIJafsseWLik2sRKVXU5l-E3c4,Coles Express,2024-10-14T23:15:46.79,2059.0,Premium Unleaded 98,8.0
61401537, 1890 Sandgate Rd (Cnr Robinson Rd),Coles Express Virginia,4014,-27.369897,153.061755,ChIJafsseWLik2sRKVXU5l-E3c4,Coles Express,2024-10-14T23:15:46.79,1809.0,e10,12.0
61401541,516 Kingsford Smith Dr,Ampol Foodary Hamilton,4007,-27.438478,153.067189,ChIJudwQcgZZkWsRDxvrtoLgtPA,Ampol,2024-10-15T03:23:00,1869.0,Unleaded,2.0
61401541,516 Kingsford Smith Dr,Ampol Foodary Hamilton,4007,-27.438478,153.067189,ChIJudwQcgZZkWsRDxvrtoLgtPA,Ampol,2024-10-15T03:23:00,2019.0,Premium Unleaded 95,5.0
61401541,516 Kingsford Smith Dr,Ampol Foodary Hamilton,4007,-27.438478,153.067189,ChIJudwQcgZZkWsRDxvrtoLgtPA,Ampol,2024-10-15T03:23:00,2099.0,Premium Unleaded 98,8.0
61401541,516 Kingsford Smith Dr,Ampol Foodary Hamilton,4007,-27.438478,153.067189,ChIJudwQcgZZkWsRDxvrtoLgtPA,Ampol,2024-10-15T03:23:00,1849.0,e10,12.0
61401541,516 Kingsford Smith Dr,Ampol Foodary Hamilton,4007,-27.438478,153.067189,ChIJudwQcgZZkWsRDxvrtoLgtPA,Ampol,2024-10-14T22:16:00,1939.0,Premium Diesel,14.0
61401543,Kensington Way,7-Eleven Kensington Hills,4500,-27.296941,152.974934,ChIJsRbhPYz8k2sRV2sdEjjgzGc,7 Eleven,2024-10-14T22:21:00,1799.0,Unleaded,2.0
61401543,Kensington Way,7-Eleven Kensington Hills,4500,-27.296941,152.974934,ChIJsRbhPYz8k2sRV2sdEjjgzGc,7 Eleven,2024-10-14T22:17:54.65,1159.0,LPG,4.0
61401543,Kensington Way,7-Eleven Kensington Hills,4500,-27.296941,152.974934,ChIJsRbhPYz8k2sRV2sdEjjgzGc,7 Eleven,2024-10-14T22:21:00,2009.0,Premium Unleaded 98,8.0
61401543,Kensington Way,7-Eleven Kensington Hills,4500,-27.296941,152.974934,ChIJsRbhPYz8k2sRV2sdEjjgzGc,7 Eleven,2024-10-14T22:21:00,1779.0,e10,12.0
61401543,Kensington Way,7-Eleven Kensington Hills,4500,-27.296941,152.974934,ChIJsRbhPYz8k2sRV2sdEjjgzGc,7 Eleven,2024-10-14T18:28:01.473,1859.0,Premium Diesel,14.0
61401544,54 B Bowen Bridge Rd,BP Connect Bowen Bridge,4006,-27.44523630788419,153.02938104662704,ChIJPwV6rOlZkWsRhp5bhOwE7hE,BP,2024-10-15T11:30:48.217,1869.0,Unleaded,2.0
61401544,54 B Bowen Bridge Rd,BP Connect Bowen Bridge,4006,-27.44523630788419,153.02938104662704,ChIJPwV6rOlZkWsRhp5bhOwE7hE,BP,2024-10-15T11:30:48.217,2039.0,Premium Unleaded 95,5.0
61401544,54 B Bowen Bridge Rd,BP Connect Bowen Bridge,4006,-27.44523630788419,153.02938104662704,ChIJPwV6rOlZkWsRhp5bhOwE7hE,BP,2024-10-15T11:30:48.217,2119.0,Premium Unleaded 98,8.0
61401544,54 B Bowen Bridge Rd,BP Connect Bowen Bridge,4006,-27.44523630788419,153.02938104662704,ChIJPwV6rOlZkWsRhp5bhOwE7hE,BP,2024-10-15T11:30:48.217,1919.0,Premium Diesel,14.0
61401545,154 Creek Rd & Gatton St,Freedom Fuels Mt Gravatt,4122,-27.536391,153.087947,ChIJ7Rr8fGtbkWsRRh0O1Nr4sgg,Freedom Fuels,2024-10-14T21:03:51.16,1899.0,Unleaded,2.0
61401545,154 Creek Rd & Gatton St,Freedom Fuels Mt Gravatt,4122,-27.536391,153.087947,ChIJ7Rr8fGtbkWsRRh0O1Nr4sgg,Freedom Fuels,2024-10-08T22:55:47.373,1889.0,Diesel,3.0
61401545,154 Creek Rd & Gatton St,Freedom Fuels Mt Gravatt,4122,-27.536391,153.087947,ChIJ7Rr8fGtbkWsRRh0O1Nr4sgg,Freedom Fuels,2024-08-24T03:43:56.68,1499.0,LPG,4.0
61401545,154 Creek Rd & Gatton St,Freedom Fuels Mt Gravatt,4122,-27.536391,153.087947,ChIJ7Rr8fGtbkWsRRh0O1Nr4sgg,Freedom Fuels,2024-10-14T21:03:51.16,2049.0,Premium Unleaded 95,5.0
61401545,154 Creek Rd & Gatton St,Freedom Fuels Mt Gravatt,4122,-27.536391,153.087947,ChIJ7Rr8fGtbkWsRRh0O1Nr4sgg,Freedom Fuels,2024-10-14T21:03:51.16,1879.0,e10,12.0
61401546,3388 Pacific Hwy,BP Connect Springwood,4127,-27.622437,153.127984,ChIJ8S5gA-YUkWsR-d8BL2tVDgg,BP,2024-10-15T11:30:48.217,1739.0,Unleaded,2.0
61401546,3388 Pacific Hwy,BP Connect Springwood,4127,-27.622437,153.127984,ChIJ8S5gA-YUkWsR-d8BL2tVDgg,BP,2024-10-15T11:30:48.217,1869.0,Premium Unleaded 95,5.0
61401546,3388 Pacific Hwy,BP Connect Springwood,4127,-27.622437,153.127984,ChIJ8S5gA-YUkWsR-d8BL2tVDgg,BP,2024-10-15T11:30:48.217,1969.0,Premium Unleaded 98,8.0
61401546,3388 Pacific Hwy,BP Connect Springwood,4127,-27.622437,153.127984,ChIJ8S5gA-YUkWsR-d8BL2tVDgg,BP,2024-10-15T11:30:48.217,1899.0,Premium Diesel,14.0
61401547,325 Kingston Rd & Wanda St,7-Eleven Kingston,4114,-27.644758,153.117927,ChIJtUzPe_BDkWsR7w70GTNxol4,7 Eleven,2024-10-14T18:28:01.473,1759.0,Unleaded,2.0
61401547,325 Kingston Rd & Wanda St,7-Eleven Kingston,4114,-27.644758,153.117927,ChIJtUzPe_BDkWsR7w70GTNxol4,7 Eleven,2024-10-14T18:28:01.473,1099.0,LPG,4.0
61401547,325 Kingston Rd & Wanda St,7-Eleven Kingston,4114,-27.644758,153.117927,ChIJtUzPe_BDkWsR7w70GTNxol4,7 Eleven,2024-10-14T18:28:01.473,1969.0,Premium Unleaded 98,8.0
61401547,325 Kingston Rd & Wanda St,7-Eleven Kingston,4114,-27.644758,153.117927,ChIJtUzPe_BDkWsR7w70GTNxol4,7 Eleven,2024-10-14T18:28:01.473,1739.0,e10,12.0
61401547,325 Kingston Rd & Wanda St,7-Eleven Kingston,4114,-27.644758,153.117927,ChIJtUzPe_BDkWsR7w70GTNxol4,7 Eleven,2024-10-14T18:28:01.473,1899.0,Premium Diesel,14.0
61401550,670 Miles Platting Rd,Caltex Rochedale,4123,-27.580123,153.124691,ChIJdcXDKKlDkWsR4CQ9Avs-kTQ,Caltex,2024-10-13T01:55:01.67,1686.0,Unleaded,2.0
61401550,670 Miles Platting Rd,Caltex Rochedale,4123,-27.580123,153.124691,ChIJdcXDKKlDkWsR4CQ9Avs-kTQ,Caltex,2024-10-13T01:55:01.67,1906.0,Premium Unleaded 98,8.0
61401550,670 Miles Platting Rd,Caltex Rochedale,4123,-27.580123,153.124691,ChIJdcXDKKlDkWsR4CQ9Avs-kTQ,Caltex,2024-10-13T01:55:01.67,1666.0,e10,12.0
61401550,670 Miles Platting Rd,Caltex Rochedale,4123,-27.580123,153.124691,ChIJdcXDKKlDkWsR4CQ9Avs-kTQ,Caltex,2024-10-13T01:55:01.67,1879.0,Premium Diesel,14.0
61401551,2005 Moggill Road,EG Ampol Kenmore,4069,-27.507567,152.940427,ChIJwXLmWpRRkWsR-XS-BGmWzDo,EG Ampol,2024-10-15T11:30:00,1839.0,Unleaded,2.0
61401551,2005 Moggill Road,EG Ampol Kenmore,4069,-27.507567,152.940427,ChIJwXLmWpRRkWsR-XS-BGmWzDo,EG Ampol,2024-10-15T11:30:00,2069.0,Premium Unleaded 98,8.0
61401551,2005 Moggill Road,EG Ampol Kenmore,4069,-27.507567,152.940427,ChIJwXLmWpRRkWsR-XS-BGmWzDo,EG Ampol,2024-10-15T11:30:00,1819.0,e10,12.0
61401551,2005 Moggill Road,EG Ampol Kenmore,4069,-27.507567,152.940427,ChIJwXLmWpRRkWsR-XS-BGmWzDo,EG Ampol,2024-10-15T11:30:00,1899.0,Premium Diesel,14.0
61401554, 21 Bapaume Rd (CNR Kuring-Gai Ave),Coles Express Holland Park,4121,-27.526702,153.055726,ChIJOV3hgORakWsRNfceM-8t5jY,Coles Express,2024-10-15T04:15:43.737,1879.0,Unleaded,2.0
61401554, 21 Bapaume Rd (CNR Kuring-Gai Ave),Coles Express Holland Park,4121,-27.526702,153.055726,ChIJOV3hgORakWsRNfceM-8t5jY,Coles Express,2024-10-15T04:15:43.737,1889.0,Diesel,3.0
